prompt,label,label_name,source_detail,file_source,source_family,attack_type,risk_subtype,origin_type,pair_id,split_group_id,quality_flags,source_group,is_hard_negative,replacement_role,style_family,length,length_bin,_filter_flags,_flag_str,normal_category
"만약 5개의 사과가 2.50달러라면, 1개의 사과는 얼마인가요? 그리고 그 가격을 바탕으로, 20개의 사과를 구매하려면 총 얼마가 필요한가요? 또한, 이러한 비례 관계를 사용하여 50개의 사과에 대한 가격도 계산해보세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,123,100_199,[],,general_normal
"미국 남북전쟁 이후, 노예제도의 폐지와 인종차별에 맞서는 여러 사회적 운동이 발생했습니다. 이러한 운동들이 미국 사회와 정치에 미친 장기적인 영향을 분석해보세요. 특히, 이 운동들이 미국 헌법에 어떤 새로운 조항을 추가하게 만들었는지, 그리고 이러한 변화가 미국 사회에 어떤 긍정적 및 부정적 결과를 초래했는지 설명하십시오. 또한, 이러한 변화가 현대 미국 사회에 어떤 영향을 미치고 있는지에 대한 귀하의 생각을 공유해주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,238,200_299,[],,general_normal
"민준은 지현이 소유한 상점을 임대하여 카페를 운영하고 있습니다. 임대 계약서에는 상점을 사용하는 동안 어떠한 구조적 변경도 금지되어 있었습니다. 그러나 민준은 카페의 매출 증대를 위해 임대 상점 내부에 새로운 바비큐 구역을 설치하기로 결정하고, 이를 위해 벽을 철거하고 새로운 환기 시스템을 설치했습니다. 지현은 이러한 변경 사항을 발견하고 민준에게 계약 위반으로 인해 상점을 비워달라고 요구하며, 더 이상의 임대료 지불을 중단하고 상점을 회수하려고 합니다. 민준은 자신의 행동이 상점의 가치를 높였다고 주장하며, 지현이 임대 계약을 무효화할 권리가 없다고 주장합니다. 이 사건에서 누가 승소할 가능성이 높으며 그 이유는 무엇인가요? 민준이 자신의 주장을 뒷받침하기 위해 증명해야 할 법적 요소는 무엇인가요?",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,396,300_399,[],,general_normal
"아메리카 독립 전쟁이 실패했다고 가정했을 때 북아메리카의 역사와 정치, 그리고 문화가 어떻게 달라졌을까? 영국 제국은 식민지들의 도전과 요구를 어떻게 처리했을까? 식민지 주민들은 대표성과 자율성의 부재를 어떻게 극복했을까? 또한, 이러한 상황은 북아메리카 내의 인종 관계와 정책에 어떤 영향을 미쳤을까? 예를 들어, 원주민 부족과의 관계나 아프리카 흑인 노예 무역에 어떤 변화가 있었을까? 마지막으로, 이 시나리오는 미국의 국가 정체성과 자아성 형성에 어떤 장기적인 영향을 미쳤을까? 이러한 다양한 측면을 포함하여 상세하게 분석해보세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,300,300_399,[],,general_normal
"한 농부가 있고, 그는 소, 양, 닭 세 종류의 동물을 가지고 있습니다. 각 동물은 일일 생산하는 우유, 양털, 계란의 양이 다릅니다. 소는 하루에 10리터의 우유, 0kg의 양털, 0개의 계란을 생산하고, 양은 하루에 1리터의 우유, 2kg의 양털, 0개의 계란을 생산하며, 닭은 하루에 0.5리터의 우유, 0kg의 양털, 1개의 계란을 생산합니다. 농부는 총 100마리의 동물을 가지고 하루에 최소한 100리터의 우유, 100kg의 양털, 100개의 계란을 생산하고자 합니다. 농부가 소, 양, 닭을 얼마나 가져야 하는지 설명해 주세요. 이를 위해 다음과 같은 방정식을 세울 수 있습니다: 1. 우유의 총 생산량: 소의 수(s) × 10리터 + 양의 수(g) × 1리터 + 닭의 수(c) × 0.5리터 = 100리터 2. 양털의 총 생산량: 양의 수(g) × 2kg = 100kg 3. 계란의 총 생산량: 닭의 수(c) × 1개 = 100개 4. 동물의 총 마리 수: 소의 수(s) + 양의 수(g) + 닭의 수(c) = 100마리 이 방정식들을 풀어 농부가 가져야 할 소(s), 양(g), 닭(c)의 수를 구하세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,571,500_599,[],,general_normal
"문제: 정수 n개를 포함하는 배열 nums가 주어졌을 때, 이 배열의 각 요소를 제외한 나머지 요소들의 곱을 계산하는 함수를 작성하세요. 단, 배열에는 0이 포함될 수 있으며, 배열의 길이는 2 이상입니다. 또한, 결과값이 매우 클 수 있으므로 결과를 MOD 연산을 사용하여 10^9 + 7로 나눈 나머지로 반환하세요. 예를 들어, 입력이 [1,2,3,4]라면 출력은 [24,12,8,6]이 되며, 이 값들은 10^9 + 7로 나눈 나머지로 반환되어야 합니다. 제한 사항: - nums의 길이는 2 이상 10^5 이하입니다. - nums의 각 요소는 0 이상 10^9 이하의 정수입니다. - 결과는 10^9 + 7로 나눈 나머지로 반환해야 합니다. 예시 입력: ``` nums = [1,2,3,4] ``` 예시 출력: ``` [24,12,8,6] ``` 이 문제를 해결하기 위한 코드를 작성하시오. 코드는 파이썬으로 작성하되, 주어진 제한 사항을 고려하여 효율적인 알고리즘을 사용해야 합니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,499,400_499,[],,general_normal
"수박 씨앗은 과일의 핵심 부분으로, 많은 이들이 그 가치를 인식하지 못하고 빼먹는 경우가 많습니다. 이러한 씨앗은 단백질, 섬유질, 미네랄, 건강한 지방 등 풍부한 영양소를 담고 있으며, 이를 꾸준히 섭취한다면 다양한 건강상의 이점을 경험할 수 있습니다. 예를 들어, 수박 씨앗은 심장 건강 유지, 염증 감소, 혈액 순환 개선 등에 기여할 수 있습니다. 그럼에도 불구하고, 수박 씨앗을 어떻게 조리하고 식사에 포함시켜야 그 맛과 영양을 최대한 살릴 수 있을까요? 또한, 수박 씨앗을 활용한 다양한 요리법이나 간식 레시피에 대해 알고 계신가요? 이러한 방법들을 통해 수박 씨앗을 더욱 매력적인 식품으로 만들어 볼 수 있을 것입니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,352,300_399,[],,general_normal
"슬리프 아펜아와 심혈관 질환의 관계에 대해 연령과 성별에 따른 발생 빈도를 분석하고, 장기적인 심장 건강에 미치는 영향을 설명하세요. 또한, 슬리프 아펜아의 일반적인 증상과 이로 인한 생활 속 영향에 대해 구체적으로 기술하세요. 현재의 치료 옵션을 생활 습관 개선과 의학적 치료로 나누어 설명하고, 최신 연구 결과를 바탕으로 이 두 상태 사이의 관계를 어떻게 이해하고 있는지 요약해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,218,200_299,[],,general_normal
"탄소 원자가 다른 원소와 결합하여 다양한 탄소 화합물을 형성하는 이유는 무엇인가요? 탄소의 전자 구조와 결합 능력이 탄소 화합물의 다양성에 어떤 영향을 미치는지 설명해 주세요. 또한, 탄소 화합물 중 유기 화합물과 무기 화합물의 차이점은 무엇이며, 이러한 분류가 화학에 어떤 의미가 있는지 간략하게 서술해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,175,100_199,[],,general_normal
"식물이 광합성을 통해 자신의 영양분을 생산하는 과정은 매우 복잡합니다. 이 과정을 세부적으로 분석하기 위해, 다음 단계들을 거쳐 설명해 주세요: 1. 광합성의 기본 원리와 전반적인 과정을 개략적으로 설명하고, 반응물과 생성물을 명확히 구분해 주세요. 2. 엽록소의 역할과 빛 에너지를 화학 에너지로 변환하는 메커니즘에 대해 상세히 설명해 주세요. 3. 빛에 의존하는 반응과 빛에 의존하지 않는 반응의 차이점을 비교하고, 이 두 반응이 어떻게 상호작용하는지 설명해 주세요. 4. 광합성 속도에 영향을 미치는 주요 환경 요소들을 나열하고, 각각의 영향 방식에 대해 설명해 주세요. 5. 식물이 다양한 환경 스트레스에 대응하며 광합성 과정을 조절하는 구체적인 적응 전략들을 예로 들어 설명해 주세요. 이러한 단계별 접근을 통해 광합성의 복잡성을 이해하고, 식물이 환경 변화에 어떻게 적응하는지에 대한 깊이 있는 통찰을 얻을 수 있을 것입니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,468,400_499,[],,general_normal
"한국어로 변환하여 새로운 프롬프트를 작성하겠습니다. #새로운 프롬프트# 한국의 분단과 한국전쟁 전후, 계급제도와 사회적 불평등을 개선하고자 한 정치적이고 사회적인 운동의 이름은 무엇이었나요? 이 운동과 관련된 주요 사건과 인물들은 누구였나요? 이 운동은 전쟁 이후의 한국 사회와 정치에 어떤 영향을 미쳤나요? 이 프롬프트는 한국의 근대사에 초점을 맞추며, 분단과 전쟁을 경험한 후 사회적 변화를 추구한 다양한 운동들을 탐구하는 데 중점을 둡니다. 이를 통해 한국 사회의 계급 구조와 인권 문제에 대한 인식 개선, 그리고 민주화와 같은 중요한 역사적 사건들과 그 배경에 대해 조사할 수 있습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,332,300_399,[],,general_normal
"한국의 경제 정책 결정자들이 GDP와 GNP 외에도 고려해야 할 다른 경제 지표에 대해 논의하고 있습니다. 이들 지표들은 경제의 다양한 측면을 반영하며, 각각의 지표가 가지는 한계와 함께 왜 이들을 고려해야 하는지에 대해 설명해 주세요. 또한, 한국의 경제 상황에 특히 중요한 지표 두 가지를 선정하고, 그 이유를 구체적으로 제시해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,190,100_199,[],,general_normal
"우주인과의 첫 접촉이 지구에 발생했다고 가정해 봅시다. 이 상황에서 우리는 다음과 같은 단계별 사고 과정을 거쳐 문제를 해결해야 합니다: 1. 우주인과의 첫 접촉 시, 우리 문명의 초기 반응은 어떠할까요? 이는 우리의 안전, 보안, 그리고 사회적 질서에 영향을 미칠 수 있습니다. 2. 우주인과의 소통 방법을 확립하기 위해, 우리는 어떤 기술적, 언어적 장벽을 극복해야 할까요? 이 과정에서 우리의 기술 발전에 어떤 촉진력을 부여할 수 있을까요? 3. 우주인과의 협력을 위해, 우리는 어떤 형태의 문화적 교류와 상호 이해를 구축해야 할까요? 이는 우리의 종교적 신념, 사회적 가치관에 어떤 변화를 가져올 수 있을까요? 4. 우주인의 기술과 지식이 우리의 과학적 발전에 어떤 영향을 미칠까요? 이는 우리의 의학, 우주 탐사, 에너지 생산 등 다양한 분야에 혁신을 가져올 수 있습니다. 5. 마지막으로, 우주인과의 관계가 장기화될 경우, 우리는 어떻게 지구 outside of Earth과의 경계를 재정의해야 할까요? 이는 국제법, 자원 분배, 정치적 연대 등에 영향을 미칠 수 있습니다. 이러한 단계별 사고 과정을 통해, 우주인과의 첫 접촉이 지구의 문명과 문화에 미칠 수 있는 다양한 영향을 깊이 있게 탐구하고, 이에 대한 우리의 전략적 대응을 구상할 수 있습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,652,600_699,[],,general_normal
"민준은 지하철 역에서 사고를 당했습니다. 그는 이동 중이던 계단에서 갑자기 멈춘 계단 위에서 추락하여 심한 상처를 입었습니다. 민준은 지하철 운영 회사에게 과실 소송을 제기하였으며, 회사는 시스템 오류로 인해 계단이 예상치 못하게 멈춘 것이며, 이는 불가피한 사고였다고 주장합니다. 민준이 승소할 가능성이 높으며 그 이유는 무엇인가요? 민준이 주장에 성공하기 위해 증명해야 할 과실의 요소는 무엇인가요?",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,225,200_299,[],,general_normal
"원의 둘레를 구하는 공식은 2πr입니다. 여기서 r은 원의 반지름을 나타냅니다. 문제에서 주어진 반지름은 10센티미터이므로, 이를 공식에 대입하여 둘레를 계산할 수 있습니다. 둘레(C) = 2πr = 2π * 10센티미터 = 20π센티미터 π의 대략적인 값은 3.14159로 알려져 있으므로, 이를 사용하여 둘레를 계산하면 다음과 같습니다. 둘레(C) ≈ 20 * 3.14159센티미터 ≈ 62.8318센티미터 따라서 반지름이 10센티미터인 원의 둘레는 대략 62.8318센티미터입니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,272,200_299,[],,general_normal
"C#을 사용하여 정수의 정렬되지 않은 배열을 정렬하는 퀵소트 알고리즘을 구현하세요. 다음과 같은 추가적인 요구사항을 충족해야 합니다: 1. 피벗을 선택하는 방법으로 첫 번째 요소(배열의 시작 요소), 마지막 요소(배열의 마지막 요소), 그리고 중간 요소를 사용하는 '미디안 오브 세 개' 전략을 구현하세요. 2. 퀵소트의 각 단계에서 배열의 상태를 출력하도록 코드를 작성하여, 사용자가 알고리즘의 진행 상황을 볼 수 있게 하세요. 3. 배열의 크기가 특정 임계값(예: 10) 이하가 될 때까지 재귀적으로 퀵소트를 적용하고, 그 이후에는 삽입 정렬을 사용하여 배열을 정렬하세요. 이는 작은 배열에서 삽입 정렬이 더 효율적일 수 있기 때문입니다. 4. 스택 오버플로우를 방지하기 위해 재귀 대신 반복적인 방법을 사용하여 퀵소트를 구현하세요. 5. 코드가 예외 상황(예: 배열이 null인 경우)에 대해 적절히 처리되도록 하세요. 6. 알고리즘의 성능을 측정하기 위해 정렬 전후의 시간을 기록하고, 소요된 시간을 출력하세요. 위의 요구사항을 충족하는 C# 코드를 작성하시오. 예를 들어, 배열이 [10, 80, 30, 90, 40, 50, 70]이라면, 퀵소트를 사용하여 정렬하고 결과를 [10, 30, 40, 50, 70, 80, 90]으로 출력해야 합니다. 또한, 각 정렬 단계와 소요된 시간을 출력해야 합니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,677,600_699,[],,general_normal
"당신의 삶에서 가장 중요한 전환점을 만들어 준 장소에 대한 에세이를 써보세요. 이 장소는 당신의 삶에 있어서 어떤 결정적인 변화를 가져왔을까요? 그리고 그 변화가 당신의 삶에 어떤 긍정적 또는 부정적인 영향을 미쳤는지를 탐구해 보세요. 이 장소와 관련된 감각적 경험들(시각, 소리, 냄새, 맛)이 당신의 기억과 어떻게 얽혀 있는지, 그리고 그것들이 당신의 현재와 미래에 어떤 영향을 미치고 있는지를 분석해 주세요. 이 장소를 통해 당신은 어떤 교훈을 배웠고, 당신의 인생 철학이나 목표에 어떤 영향을 미쳤는지를 마지막으로 논의해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,300,300_399,[],,general_normal
"인터넷이 특정 정부 기관 또는 대기업에 의해 독점적으로 관리되는 현실에서, 이는 글로벌 정보 통신망의 기본적인 구조와 운영 방식에 어떤 근본적인 변화를 가져올까요? 이러한 변화가 경제, 정치, 사회적 측면에서 초래할 수 있는 장단점은 무엇이며, 이는 어떻게 국가 간의 관계와 글로벌 거버넌스에 영향을 미칠까요? 또한, 이러한 통제 구조가 개인의 자유와 프라이버시에 미치는 영향에 대해 심층적으로 분석해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,229,200_299,[],,general_normal
"이 C++ 코드는 연결 리스트 클래스를 구현하는 데 있어 여러 가지 중요한 고려 사항들을 제대로 처리하지 않고 있습니다. 다음 단계들을 거쳐 코드를 개선하십시오: 1. 생성자에서 `arr`가 비어 있거나 `n`이 0인 경우를 처리하여 `head`를 적절히 초기화하고 메모리 누수를 방지하십시오. 2. 소멸자 내에서 메모리 해제 시 노드를 안전하게 순회하면서 각 노드를 삭제하십시오. 이를 위해 `curr->next`를 먼저 저장한 후에 `delete curr;`를 수행하십시오. 3. `print` 함수에서 `std::cout`을 사용하여 코드의 명확성을 높이십시오. 4. 복사 생성자와 대입 연산자를 사용자 정의하고, C++11 이상에서는 이동 생성자와 이동 대입 연산자도 구현하여 메모리 누수를 방지하십시오. 5. 예외 안전성을 고려하여 메모리 할당 실패 시 이미 할당된 메모리를 정리할 수 있는 로직을 추가하십시오. 6. `main` 함수에서 `LinkedList` 객체의 소멸 시점과 `print` 함수 호출 시점을 조정하여 정의되지 않은 동작을 방지하십시오. 이러한 단계들을 통해 연결 리스트 클래스의 안정성과 효율성을 높이고, 잠재적인 버그를 방지할 수 있습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,601,600_699,[],,general_normal
"바로크 시대의 대표적인 작곡가가 창작한 오라토리 ""메시아""는 기독교 신약성경의 구약 예언과 신약 福音에 대한 내용을 담고 있습니다. 이 작품은 크게 네 부분으로 나뉘어져 있으며, 그 중 ""할렐루야"" 코러스는 특히 잘 알려져 있습니다. 다음 선택지 중에서 ""메시아""의 작곡가를 찾아주세요. A) 안토니오 빌베드 루이지 B) 클라우디오 몬테베르디 C) 요한 세바스티안 바흐 D) 프ран츠 슈베르트 올바른 작곡가를 선택하고, 해당 작곡가가 이 오라토리를 어떤 시대의 배경 하에 작곡했는지, 그리고 이 작품이 그의 전체 음악 작품 중 어떤 의미를 가지는지에 대해 설명해 주세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,320,300_399,[],,general_normal
"1에서 10까지의 숫자를 독일어와 스페인어로 쓰되, 각 숫자 옆에 해당하는 영어 단어를 포함시켜 줘. 또한, 각 숫자와 영어 단어 사이에는 대시를 넣어서 구분해 줘. 마지막으로, 각 숫자와 관련된 간단한 수학 문제를 함께 제시해 줘. 예를 들어, ""1 - one - (1 + 2) = ?""와 같이 작성해 줘. 이렇게 하면 숫자와 언어 학습뿐만 아니라 기본적인 수학 능력을 향상시키는 데에도 도움이 될 것입니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,229,200_299,[],,general_normal
"만약 당신이 세계에서 가장 긴급한 문제 중 하나를 해결할 수 있는 초인이라면, 한국을 중심으로 어떤 문제를 해결하기 위해 나설 것인가요? 그리고 그 문제에 대처하기 위해 구체적으로 어떤 행동을 취할 것인가요? 또한 당신의 행동은 어떻게 유엔의 지속 가능한 발전 목표(Sustainable Development Goals)와 일치할 것인가요? 한국 사회와 경제에 긍정적인 영향을 미치기 위한 노력에서 직면할 수 있는 도전 과제들을 예상하나요? 이 프롬프트는 한국을 중심으로 글로벌한 문제에 대응하는 초인의 역할과 그에 따른 행동을 고민하게 합니다. 이를 통해 한국의 지속 가능한 발전과 관련된 문제들을 해결하고자 하는 초인의 목표와 전략을 설정할 수 있으며, 이는 유엔의 지속 가능한 발전 목표와의 연계성을 고려하여 구체화될 수 있습니다. 또한, 한국의 사회적, 경제적 특성을 반영하여 초인이 직면할 수 있는 도전 과제들을 사전에 예측하고, 이를 극복하기 위한 전략을 마련하는 것도 중요합니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,499,400_499,[],,general_normal
"정수 배열 nums가 주어졌을 때, 이를 오름차순으로 정렬하는 함수를 구현하세요. 함수는 퀵 정렬 알고리즘을 사용하여 설계되어야 하며, 피벗을 선택할 때 배열의 첫 번째, 중간 번째, 그리고 마지막 요소의 중앙값을 사용하도록 합니다. 또한, 이 함수는 주어진 배열을 직접 수정하여 정렬하며, 추가적인 배열을 사용하지 않도록 구현해야 합니다. 예시 2: 입력: nums = [4,1,3,5,2] 출력: [1,2,3,4,5] 설명: 퀵 정렬 알고리즘을 사용하여 배열을 정렬합니다. 피벗은 첫 번째, 중간 번째, 그리고 마지막 요소의 중앙값을 사용하여 선택됩니다. 배열은 원地 정렬(in-place sorting)되어야 하며, 추가적인 메모리 공간을 사용하지 않습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,371,300_399,[],,general_normal
"주어진 가중치 그래프에서 특정 시작 정점에서 다른 모든 정점으로의 최단 경로를 찾기 위해 다익스트라 알고리즘을 사용합니다. 이 과정에서 다음과 같은 추가적인 요구 사항을 충족시키는 코드를 작성하시오: 1. 각 정점까지의 최단 경로를 저장하는 별도의 배열을 구현합니다. 2. 최단 경로 트리를 구성하면서, 각 정점이 최단 경로 트리에 포함될 때의 순서를 기록합니다. 3. 모든 정점에 대한 최단 경로를 찾은 후, 최단 경로 트리를 이용하여 시작 정점에서 임의의 정점까지의 최단 경로를 재구성하는 함수를 작성합니다. 4. 각 정점까지의 최단 거리와 최단 경로를 출력하는 함수를 구현합니다. 5. 만약 그래프에 음의 가중치 간선이 존재한다면, 벨만-포드 알고리즘을 사용하여 최단 경로를 찾는 대체 코드를 작성합니다. 이러한 기능들을 포함한 코드를 작성하고, 각 기능이 어떻게 동작하는지 간략하게 설명하세요.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,448,400_499,[],,general_normal
"당신은 한국의 전통적인 신화와 전설을 현대적인 배경과 섞어 새로운 판타지 이야기를 쓴 작가입니다. 이 이야기는 고대의 신들과 영웅들이 현대 서울의 도시 속에서 살아가면서 벌어지는 이야기를 담고 있습니다. 이 이야기를 온라인 리터러리 매거진에 제출하고자 하는데, 이 매거진은 전통적인 이야기를 현대적인 방식으로 재해석하는 것을 중요시합니다. 이 이야기를 많은 독자들에게 소개하고 싶으며, 그들이 이야기에 몰입할 수 있도록 독특하고 매력적인 제목과 서론을 작성하고 싶습니다. 제목과 서론은 전통적인 요소와 현대적인 요소가 어우러진 독특한 세계관을 반영해야 하며, 독자들이 스토리에 궁금증을 느끼고 이야기를 계속 따라가고 싶어하게 만들어야 합니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,359,300_399,[],,general_normal
"새로운 프롬프트를 작성하기 전에, 원래의 프롬프트가 조지 오웰의 소설 ""동물농장""에 대한 질문임을 명확히 해야 합니다. 이 소설은 동물들이 인간의 탄압에서 벗어나 자신들만의 사회를 만들지만, 그 과정에서 불평등과 부패가 발생하는 것을 그리고 있습니다. 이제 비슷한 주제와 난이도를 가진, 하지만 다른 주제로 전환한 새로운 프롬프트를 작성해보겠습니다. #새로운 프롬프트#: 알드러스 헤익스리 작가가 사회적 계급과 권력의 부패를 비판하는 내용을 담은 소설 중, 한 남성이 자신의 정체성을 잃어버리고 사회적 조작에 의해 뇌를 손상시키는 과정을 겪는 이야기를 담은 작품은 다음 중 어떤 것입니까? A) 동물농장 B) 1984 C) 브레이브 뉴 월드 D) 로드 오브 더 플라이즈 정답을 고르세요. 정답은 B) 1984입니다. 이 소설은 알드러스 헤익스리가 쓴 작품으로, 권력의 부패와 개인의 자유와 정체성을 잃는 비극적인 상황을 그리고 있습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,468,400_499,[],,general_normal
"다음 파이썬 코드에는 두 가지 문제가 있습니다. 첫 번째는 함수가 아무것도 출력하지 않는 문제이며, 두 번째는 함수 내부에서 발생할 수 있는 잠재적인 예외 처리가 없는 문제입니다. 이 코드를 수정하여 함수가 올바르게 작동하도록 하고, 예외 처리를 추가하여 함수가 더 견고하게 만들어 보세요. 또한, 함수가 예외를 처리할 때 사용자에게 적절한 에러 메시지를 출력하도록 코드를 작성하시오. ```python def greet(name): print(f'Hello, {name}') greet() ``` 수정된 코드는 다음과 같아야 합니다: ```python def greet(name): try: if name is None: raise ValueError(""Name cannot be empty."") print(f'Hello, {name}') except ValueError as e: print(f""Error: {e}"") greet(""Alice"") # 이름이 주어지면 인사말을 출력합니다. greet() # 이름이 주어지지 않으면 에러 메시지를 출력합니다. ``` 위 코드는 'name'이 전달되지 않았을 때 예외를 발생시키고, 이를 처리하여 사용자에게 명확한 에러 메시지를 제공합니다. 이렇게 하면 함수가 더욱 안정적으로 작동하게 됩니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,638,600_699,[],,general_normal
"위의 HTML 코드는 세 개의 행과 두 개의 열을 가진 표를 표시해야 하지만, 다음과 같은 추가적인 요구 사항을 충족해야 합니다. 1. 표의 각 셀에는 테두리가 있어야 하며, 셀 간의 여백은 5픽셀이어야 합니다. 2. 첫 번째 열의 모든 셀은 굵은 글씨로 표시되어야 합니다. 3. 표의 제목 행을 추가하고, '제품명'과 '가격'이라는 헤더를 포함해야 합니다. 이 행은 나머지 행과 구별되어야 하며, 헤더 셀은 중앙 정렬이어야 합니다. 4. 마지막 행에는 '총액'이라는 텍스트가 있는 셀을 추가하고, 이 셀은 두 개의 열을 병합하여 표시되어야 합니다. 5. 표는 페이지 중앙에 위치해야 하며, 최대 너비는 500픽셀이어야 합니다. 위의 요구 사항을 충족하는 HTML 코드를 작성하세요. CSS를 사용하여 스타일링을 적용할 수 있습니다.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,410,400_499,[],,general_normal
"주어진 함수 f(x) = 6x^2 - 2*x + 0.4에 대해 다음 작업을 수행하세요: 1. f(4)의 값을 계산하고, x가 4가 아닌 경우에도 f(x)의 값을 symbolic하게 계산한 후 결과를 간소화하세요. 2. 도함수 f'(x)를 구하고, 이를 이용해 f(x)의 극값을 찾으세요. 극값이 발생하는 x의 값을 구하고, 그 지점에서의 f(x)의 y값을 계산하세요. 3. f(x)가 x축과 교차하는 점의 개수를 찾아 각 교점의 좌표를 구하세요. 만약 실수 해를 찾을 수 없다면, 복소수 해에 대해서도 고려하여 결과를 제시하세요. 위 작업을 수행하여 결과를 제시하시오.",0,normal,CarrotAI/ko-instruction-dataset,normal_carrotai_ko_instruction.csv,normal_instruction_source,,,synthetic_public,,,,normal,False,,,318,300_399,[],,general_normal
